[29036:55964:0220/135210.591:WARNING:chrome_main_delegate.cc(745)] This is Chrome version 128.0.6613.138 (not a warning)
[29036:44108:0220/135210.644:ERROR:google_update_settings.cc(265)] Failed opening key Software\Chromium to set usagestats; result: 5
[29036:55964:0220/135210.668:WARNING:account_consistency_mode_manager.cc(77)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[29036:55964:0220/135213.481:WARNING:external_registry_loader_win.cc(232)] Error observing HKLM: 5
[16700:39732:0220/135214.868:WARNING:frame_impl.cc(430)] virtual CefFrameImpl::SendProcessMessage sent to detached frame 5-C01D6358C080560ED94248634D179D05 will be ignored
[29036:55964:0220/154248.034:ERROR:device_event_log_impl.cc(196)] [15:42:48.027] USB: usb_service_win.cc:105 SetupDiGetDeviceProperty({{A45C254E-DF1C-4EFD-8020-67D146A850E0}, 6}) failed: Element not found. (0x490)
Histogram: SegmentationPlatform.DefaultModelDelivery.Metadata.FeatureCount.SearchUser recorded 1 samples, mean = 2.0 (flags = 0x41)
0  ... 
2  -O                                                                        (1 = 100.0%) {0.0%}
3  ... 

Histogram: SegmentationPlatform.DefaultModelDelivery.Metadata.FeatureCount.ShoppingUser recorded 1 samples, mean = 2.0 (flags = 0x41)
0  ... 
2  -O                                                                        (1 = 100.0%) {0.0%}
3  ... 

Histogram: SegmentationPlatform.DefaultModelDelivery.Metadata.FeatureCount.UrlVisitResumptionRanker recorded 1 samples, mean = 23.0 (flags = 0x41)
0   ... 
23  -O                                                                        (1 = 100.0%) {0.0%}
26  ... 

Histogram: SegmentationPlatform.DefaultModelDelivery.Metadata.Validation.Processed.ChromeLowUserEngagement recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: SegmentationPlatform.DefaultModelDelivery.Metadata.Validation.Processed.ComposePromotion recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: SegmentationPlatform.DefaultModelDelivery.Metadata.Validation.Processed.CrossDeviceUserSegment recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: SegmentationPlatform.DefaultModelDelivery.Metadata.Validation.Processed.DatabaseApiClients recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: SegmentationPlatform.DefaultModelDelivery.Metadata.Validation.Processed.DeviceSwitcher recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: SegmentationPlatform.DefaultModelDelivery.Metadata.Validation.Processed.PasswordManagerUser recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: SegmentationPlatform.DefaultModelDelivery.Metadata.Validation.Processed.ResumeHeavyUserSegment recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: SegmentationPlatform.DefaultModelDelivery.Metadata.Validation.Processed.SearchUser recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: SegmentationPlatform.DefaultModelDelivery.Metadata.Validation.Processed.ShoppingUser recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: SegmentationPlatform.DefaultModelDelivery.Metadata.Validation.Processed.UrlVisitResumptionRanker recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: SegmentationPlatform.DefaultModelDelivery.Received recorded 10 samples (flags = 0x41)
